Game_id	PC_Time	Event_Msg_Type	Action_Type	Option1	WC_Time		Event_Num	Option2	Option3	Team_id	Person1	Person2	Person3	Team_id_type	Person1_type	Person2_type	Person3_type
03ac65b9a32fde1e201bfb427f6e41e4	1280	1	41	2	703560		289	1	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1280	6	2	0	703660		290	0	1	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	a1591595c04d12e88e3cb427fb667618	81efe876f336ab00d7331d21e9ac06dd	2	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	1280	8	0	0	703890		292	0	0	cd45058739ed0ac8229849c6249aad48	6f6a807d57aae8f651222523dc82dc35	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	1280	3	10	1	704080		294	1	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1250	6	1	0	704150		295	0	0	b5464c11e1a8a18452a7d2988badfe0c	a1591595c04d12e88e3cb427fb667618	83c15c0962941640faab838a8f6f151d	81efe876f336ab00d7331d21e9ac06dd	3	4	5	1
03ac65b9a32fde1e201bfb427f6e41e4	1200	2	1	2	704450		297	0	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1180	4	0	0	704480		298	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1160	1	7	2	704490		299	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	1010	1	9	2	704620		300	0	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	870	2	1	2	704760		302	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	860	4	0	0	704800		303	0	0	b5464c11e1a8a18452a7d2988badfe0c	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	790	5	1	1	704840		304	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	2	4	5	0
03ac65b9a32fde1e201bfb427f6e41e4	740	1	1	3	704890		306	1	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	572	2	1	2	705080		308	0	0	cd45058739ed0ac8229849c6249aad48	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	83c15c0962941640faab838a8f6f151d	2	4	0	5
03ac65b9a32fde1e201bfb427f6e41e4	567	4	0	0	705120		310	0	0	cd45058739ed0ac8229849c6249aad48	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	487	2	1	3	705160		311	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	468	4	0	0	705210		312	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	451	5	1	1	705220		313	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	3	5	4	0
03ac65b9a32fde1e201bfb427f6e41e4	355	6	1	0	705340		315	0	0	cd45058739ed0ac8229849c6249aad48	7dfbb5980c066844384ba7424aceae47	1a6703883f8f47bb4daf09c03be3bda2	2374438701e2eef00de08f90f9e1de9d	2	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	355	8	0	0	705440		317	0	0	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	a3bac86ad549b2f128a62399d73d6299	0370a0d090da0d0edc6319f120187e0e	2	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	312	1	108	2	705640		319	0	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	164	5	1	1	705740		330	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	3	5	4	0
03ac65b9a32fde1e201bfb427f6e41e4	38	2	1	3	705950		324	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	38	4	0	0	706000		325	0	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5	1	66	3	706080		326	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	5	18	0	0	706080		328	0	0	b5464c11e1a8a18452a7d2988badfe0c	e44132c5155a8b747dd5a3365899b330	0370a0d090da0d0edc6319f120187e0e	81efe876f336ab00d7331d21e9ac06dd	3	0	0	1
03ac65b9a32fde1e201bfb427f6e41e4	0	13	0	0	707050		329	0	0	b5464c11e1a8a18452a7d2988badfe0c	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	0	0	0
03ac65b9a32fde1e201bfb427f6e41e4	7200	12	0	0	716650		336	0	0	b5464c11e1a8a18452a7d2988badfe0c	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	0	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6980	20	3	0	716920		337	0	0	b5464c11e1a8a18452a7d2988badfe0c	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	0	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6970	2	79	2	717070		338	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	ff59dc439c6c323320bc355afe884fcb	3	5	0	4
03ac65b9a32fde1e201bfb427f6e41e4	6960	4	0	0	717120		340	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6960	5	11	0	717140		341	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	81efe876f336ab00d7331d21e9ac06dd	3	3	0	1
03ac65b9a32fde1e201bfb427f6e41e4	6800	2	1	3	717350		342	0	0	cd45058739ed0ac8229849c6249aad48	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6780	4	0	0	717370		343	0	0	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6680	2	1	3	717470		344	0	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6660	4	0	0	717500		345	0	0	b5464c11e1a8a18452a7d2988badfe0c	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6610	1	50	2	717540		346	1	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	6410	2	5	2	717730		348	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	a1591595c04d12e88e3cb427fb667618	3	5	0	4
03ac65b9a32fde1e201bfb427f6e41e4	6400	4	0	0	717760		350	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6360	1	2	3	717780		351	1	0	cd45058739ed0ac8229849c6249aad48	0b978fcfa7f2ec839c563a755e345ff8	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	6350	9	1	0	717980		353	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6190	2	1	2	720160		354	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3626b893fc73a5cbd67d1ea48a5c7039	3	5	0	4
03ac65b9a32fde1e201bfb427f6e41e4	6160	4	0	0	720190		355	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	6150	1	79	3	720210		356	0	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	5910	2	1	3	720450		359	0	0	cd45058739ed0ac8229849c6249aad48	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5890	4	0	0	720480		360	0	0	cd45058739ed0ac8229849c6249aad48	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5790	6	1	0	720630		361	0	0	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	83c15c0962941640faab838a8f6f151d	2374438701e2eef00de08f90f9e1de9d	3	4	5	1
03ac65b9a32fde1e201bfb427f6e41e4	5720	2	5	2	720860		363	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5710	4	0	0	720890		364	0	0	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5570	2	79	3	721010		365	0	0	cd45058739ed0ac8229849c6249aad48	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5520	4	0	0	721050		366	0	0	cd45058739ed0ac8229849c6249aad48	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5450	5	45	0	721120		367	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	81efe876f336ab00d7331d21e9ac06dd	3	5	0	1
03ac65b9a32fde1e201bfb427f6e41e4	5270	1	52	2	721390		368	0	0	cd45058739ed0ac8229849c6249aad48	ff59dc439c6c323320bc355afe884fcb	a1591595c04d12e88e3cb427fb667618	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	5160	2	1	2	721490		370	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5110	4	0	0	721530		371	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	5100	1	1	3	721550		372	0	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	4930	2	79	3	721720		374	1	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4910	4	0	0	721750		375	0	0	cd45058739ed0ac8229849c6249aad48	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4850	2	5	2	721830		376	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4840	4	0	0	721880		377	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4820	1	72	2	721880		378	0	0	b5464c11e1a8a18452a7d2988badfe0c	11beb0ae23e6425510297a31fa21881e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4540	2	79	3	722110		379	0	0	cd45058739ed0ac8229849c6249aad48	0b978fcfa7f2ec839c563a755e345ff8	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4500	4	0	0	722150		380	0	0	cd45058739ed0ac8229849c6249aad48	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4420	1	98	2	722240		381	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	4420	6	2	0	722310		383	0	1	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	7dfbb5980c066844384ba7424aceae47	2374438701e2eef00de08f90f9e1de9d	3	4	5	1
03ac65b9a32fde1e201bfb427f6e41e4	4420	8	0	0	722410		385	0	0	b5464c11e1a8a18452a7d2988badfe0c	31598ba01a3fff03ed0a87d7dea11dfe	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	3	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	4420	3	10	1	722640		387	0	0	b5464c11e1a8a18452a7d2988badfe0c	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4340	5	40	0	722740		388	0	0	cd45058739ed0ac8229849c6249aad48	ff59dc439c6c323320bc355afe884fcb	0370a0d090da0d0edc6319f120187e0e	2374438701e2eef00de08f90f9e1de9d	2	4	0	1
03ac65b9a32fde1e201bfb427f6e41e4	4230	1	79	2	722960		389	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	7dfbb5980c066844384ba7424aceae47	0370a0d090da0d0edc6319f120187e0e	3	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	4060	2	79	2	723220		392	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	ff52c317e26534ae1679da3c917e9fec	2	4	0	5
03ac65b9a32fde1e201bfb427f6e41e4	4060	20	3	0	723250		401	0	0	cd45058739ed0ac8229849c6249aad48	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	0	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4060	4	0	0	723280		394	0	0	cd45058739ed0ac8229849c6249aad48	f5f0b0fd479d7c889872298f95c3d810	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	2	0	0
03ac65b9a32fde1e201bfb427f6e41e4	4060	8	0	0	723290		395	0	0	cd45058739ed0ac8229849c6249aad48	0b978fcfa7f2ec839c563a755e345ff8	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	4010	1	79	3	723370		397	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	2	4	4	0
03ac65b9a32fde1e201bfb427f6e41e4	3840	2	58	2	723540		399	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3830	4	0	0	723570		400	0	0	b5464c11e1a8a18452a7d2988badfe0c	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3830	6	1	0	723740		402	0	0	cd45058739ed0ac8229849c6249aad48	6ad10958a1d4920dccb1daec39bebd6b	3626b893fc73a5cbd67d1ea48a5c7039	2374438701e2eef00de08f90f9e1de9d	2	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	3830	8	0	0	723800		404	0	0	cd45058739ed0ac8229849c6249aad48	7dfbb5980c066844384ba7424aceae47	41c0674725d4cddab004649e9db5a3ce	0370a0d090da0d0edc6319f120187e0e	2	5	5	0
03ac65b9a32fde1e201bfb427f6e41e4	3780	6	2	0	723950		406	0	2	cd45058739ed0ac8229849c6249aad48	6ad10958a1d4920dccb1daec39bebd6b	1a6703883f8f47bb4daf09c03be3bda2	81efe876f336ab00d7331d21e9ac06dd	2	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	3780	3	11	1	724230		408	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3780	3	12	1	724400		409	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3620	2	79	2	724590		410	0	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3600	4	0	0	724620		411	0	0	b5464c11e1a8a18452a7d2988badfe0c	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3520	2	1	2	724670		412	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3500	4	0	0	724720		413	0	0	cd45058739ed0ac8229849c6249aad48	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3500	6	2	0	724740		414	0	2	cd45058739ed0ac8229849c6249aad48	11beb0ae23e6425510297a31fa21881e	6f6a807d57aae8f651222523dc82dc35	aa3b80d27f18c221408b698c7d89d250	2	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	3500	3	11	1	724950		416	0	0	cd45058739ed0ac8229849c6249aad48	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3500	3	12	1	725160		417	0	0	cd45058739ed0ac8229849c6249aad48	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3420	2	63	2	725260		418	0	0	b5464c11e1a8a18452a7d2988badfe0c	6ad10958a1d4920dccb1daec39bebd6b	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3400	4	0	0	725320		419	0	0	b5464c11e1a8a18452a7d2988badfe0c	9811289f96c7deb95f04148c206e0b3a	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	3	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3330	5	2	1	725490		420	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	3	5	4	0
03ac65b9a32fde1e201bfb427f6e41e4	3120	2	75	2	725720		422	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	83c15c0962941640faab838a8f6f151d	2	4	0	5
03ac65b9a32fde1e201bfb427f6e41e4	3100	4	0	0	725760		424	0	0	cd45058739ed0ac8229849c6249aad48	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	3030	1	80	2	725780		425	1	0	b5464c11e1a8a18452a7d2988badfe0c	ff52c317e26534ae1679da3c917e9fec	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2880	6	2	0	725970		426	0	2	cd45058739ed0ac8229849c6249aad48	83c15c0962941640faab838a8f6f151d	3626b893fc73a5cbd67d1ea48a5c7039	2374438701e2eef00de08f90f9e1de9d	2	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	2880	3	11	2	726160		428	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2880	4	1	0	726160		429	0	0	cd45058739ed0ac8229849c6249aad48	f5f0b0fd479d7c889872298f95c3d810	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	2	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2880	3	12	1	726320		430	0	0	cd45058739ed0ac8229849c6249aad48	3626b893fc73a5cbd67d1ea48a5c7039	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	2	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2770	2	1	2	726450		431	0	0	b5464c11e1a8a18452a7d2988badfe0c	41c0674725d4cddab004649e9db5a3ce	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	5	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2760	4	0	0	726480		432	0	0	b5464c11e1a8a18452a7d2988badfe0c	6f6a807d57aae8f651222523dc82dc35	0370a0d090da0d0edc6319f120187e0e	0370a0d090da0d0edc6319f120187e0e	3	4	0	0
03ac65b9a32fde1e201bfb427f6e41e4	2680	5	45	0	726580		478	0	0	cd45058739ed0ac8229849c6249aad48	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	aa3b80d27f18c221408b698c7d89d250	2	4	0	1
03ac65b9a32fde1e201bfb427f6e41e4	2680	6	10	0	726710		433	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	a1591595c04d12e88e3cb427fb667618	2374438701e2eef00de08f90f9e1de9d	3	5	4	1
03ac65b9a32fde1e201bfb427f6e41e4	2600	5	1	1	727010		435	0	0	b5464c11e1a8a18452a7d2988badfe0c	83c15c0962941640faab838a8f6f151d	1a6703883f8f47bb4daf09c03be3bda2	0370a0d090da0d0edc6319f120187e0e	3	5	4	0
